run,model_name,voxel_size,fold_id,epoch,train_loss,test_loss,aucroc,aps,accuracy,precision,recall,f1
vs_2_cnn,cnn,2,0,3,0.634131795684156,0.6021373267000133,0.7361187335271122,0.7218478044345045,0.6504139834406624,0.6260623229461756,0.7921146953405018,0.6993670886075949
vs_2_cnn,cnn,2,0,4,0.6046471356614801,0.6078608274142417,0.7490497388052116,0.7315532030570905,0.6632934682612696,0.6188118811881188,0.8960573476702509,0.7320644216691069
vs_2_cnn,cnn,2,0,5,0.5776882390187279,0.6047496490363842,0.7393320053390788,0.7149069565849628,0.655933762649494,0.6277777777777778,0.8100358422939068,0.7073552425665102
vs_2_cnn,cnn,2,1,1,0.6811545481006535,0.6702227152531653,0.741102140911705,0.6798141003018479,0.5820721769499418,0.5527318932655655,0.9841628959276018,0.7078925956061839
vs_2_cnn,cnn,2,1,2,0.6600511520947617,0.6233839687490704,0.7790319780374796,0.7464859977237083,0.6670547147846333,0.6143695014662757,0.9479638009049773,0.7455516014234875
vs_2_cnn,cnn,2,1,3,0.6415444498230447,0.59676396327526,0.7841509597751664,0.7472296758986591,0.6786961583236322,0.6292834890965732,0.9140271493212669,0.7453874538745388
vs_2_cnn,cnn,2,1,4,0.6257583365307222,0.632385508112355,0.7010753388239634,0.6430919707368974,0.6577415599534342,0.6085043988269795,0.9389140271493213,0.7384341637010676
vs_2_cnn,cnn,2,1,5,0.5985933729506936,0.5895869228539308,0.7626116301528912,0.7211633382871273,0.6903376018626309,0.6396825396825396,0.9117647058823529,0.7518656716417911
vs_2_cnn,cnn,2,1,6,0.5423395289348628,0.6159912509930585,0.7583987108955369,0.7300958258946825,0.681024447031432,0.6337579617834395,0.9004524886877828,0.7439252336448599
vs_2_cnn,cnn,2,1,7,0.48431013952988355,0.6085494184553053,0.7623322156754234,0.7292971822695153,0.689173457508731,0.6413570274636511,0.8981900452488688,0.7483506126295947
vs_2_cnn,cnn,2,1,8,0.407925756913313,0.7481185543358232,0.6963415692785139,0.6208531930401036,0.6589057043073341,0.6239600665557404,0.8484162895927602,0.7190795781399808
vs_2_cnn,cnn,2,2,1,0.6452320491313949,0.7322712349705398,0.6674847519188597,0.6571957297546515,0.5971283783783784,0.5736782902137233,0.8388157894736842,0.6813627254509018
vs_2_cnn,cnn,2,2,2,0.6089162124076204,0.709046071243938,0.6190735220211988,0.5907034074060387,0.59375,0.5719139297848245,0.8305921052631579,0.6773977196512407
vs_2_cnn,cnn,2,2,3,0.582003406484361,0.7189527667651419,0.6512558251096491,0.6409100094434372,0.6190878378378378,0.596319018404908,0.7993421052631579,0.6830639494026705
vs_2_cnn,cnn,2,2,4,0.544011379093623,0.9446027775615221,0.650377775493421,0.6568701928626788,0.6199324324324325,0.6106442577030813,0.7171052631578947,0.659606656580938
vs_2_cnn,cnn,2,2,5,0.47148283289481113,1.0232168063212157,0.648787292123538,0.6401530751807957,0.620777027027027,0.6015325670498084,0.774671052631579,0.6772106398274622
vs_2_cnn,cnn,2,3,1,0.6598497200287463,0.6600211163886556,0.6513172485900767,0.6365070118743048,0.6061884669479606,0.5746140651801029,0.9128065395095368,0.7052631578947368
vs_2_cnn,cnn,2,3,2,0.6259829436172882,0.6628011105873975,0.6514241809771244,0.6481005951745005,0.5949367088607594,0.5691768826619965,0.885558583106267,0.6929637526652452
vs_2_cnn,cnn,2,3,3,0.6074368133881581,0.7075432439903376,0.658869843482669,0.6509220420640406,0.5850914205344585,0.5932642487046632,0.6239782016348774,0.6082337317397079
